"id","filename","url","name","reviewer_notes","category","type_code"
"0094","0094.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2c9797ac-42f0-4d7a-a747-a583f37908b7.jpg","Kling?","Ik twijfel. Ik zie wel mooie golven, maar de slagbult of het negatief zie ik niet. De andere zijde heeft geen sporen van menselijke bewerking.","Tools","archaeological"
"0095","0095.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/bf9d0d3d-ec81-4346-a3a4-e7b698d05108.jpg","Sprongbeen","Klopt, ik denk ook edelhert.","Mammals","palaeontological"
"0096","0096.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/42f5a239-85c5-40c7-af9c-28c4dbf9cfbe.jpg","Vraatsporen","Klopt, daar heeft roofdier lekker op liggen knagen. Gezien het formaat dan ik aan wolf / hond.","Mammals","palaeontological"
"0097","0097.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/7be46042-b360-4027-b331-e86f495241af.jpg","Naald / priem","Zulke details zijn vanaf foto's niet te beoordelen. Je kan hem geljk met de andere melden.","Tools","archaeological"
"0098","0098.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2ff01a8d-daf8-4857-966b-6c49740a0867.jpg","Afslag","Ik twijfel aan dit stuk. Op de middelste foto zie ik de kern van een spanningsbreuk, maar de andere zijde weet ik niet. Je kan hem melden op dezelfde plaats als de spits.","Tools","archaeological"
"0099","0099.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/d5f79152-e2a3-4e06-b6ef-9189da4352b9.jpg","Benen spits","Het is een hele leuke vondst. Ergens anders melden is altijd goed. Je kan o.a. terecht bij het Boor (archeologische dienst )in Rotterdam of het RMO in Leiden. Er is een kans dat ze er een monster van willen nemen en of lenen voor het lopend onderzoek.","Tools","archaeological"
"0100","0100.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/479b9515-a35e-4d73-bd6f-658996f3d85c.jpg","Compleet botje","Het is niet kompleet. Maar dit is het grootste deel van het hielbeen van een evenhoevige.","Mammals","palaeontological"
"0101","0101.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/09c5dff4-6840-4a3f-817e-e863dbf3ec0d.jpg","Wervel ?","Ik denk een groot fragment ven het onderste deel van een midden- of -handbeen van een nesushoorn.","Mammals","palaeontological"
"0102","0102.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2254349e-0f8b-466a-b1f4-fc44f6b14efc.jpg","Halfrond hol bot","Dit is een fragmentje van het middenvoetbeen van een evenhoevige.","Mammals","palaeontological"
"0103","0103.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/1449ca6f-b902-451e-a590-7cec094ba4c6.jpg","Klein botje","Het is een fragmentje van een bot en helaas niet verder te determineren.","Mammals","palaeontological"
"0104","0104.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0af7dd21-fdfe-4b9c-b1fe-ddcd806611b5.jpg","Compleet botje","Dit is een scaphoideum uit de pols van een grote runderachtige.","Mammals","palaeontological"
"0105","0105.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/c60cb81d-553d-4870-ab61-d747f151fdd5.jpg","tanden gevonden","Kiezen van (sub)fossiele zwijnen worden niet al te vaak gevonden. Dit is een laatste molaar uit de onderkaak.","Mammals","palaeontological"
"0106","0106.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/184e80ac-4e89-4492-aad1-a0943e5a054d.jpg","Teenkootje??","Het zit in de buurt. Dit is een halve losse epifyse van het middenhand- of -voetbeen van een evenhoevige. Op dit deel beweegt de eerste teenkoot.Dit tuk is op de groeischijf los gelaten van het middenhand of voetbeen en daarna gespleten. Gezien het formaat mogelijk van een koe.","Mammals","palaeontological"
"0107","0107.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/6b073e0b-85de-431f-a306-37d3fa59406b.jpg","Kiesje","Het is een rest van een melkkiesje. Het is al zover vesleten dat het mogelijk is dat het betreffende dier het al heeft verloren.De dierssort weet ik niet zeker. Gezien de structuur mogelijk van een neushoorn.Hopelijk weet Hansjorg er meer van.","Mammals","palaeontological"
"0108","0108.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/36f87722-01c6-4f26-bdce-1fb981f042b9.jpg","Onderkaak.","Het is een rechter onderkaak van een van de zeehonden.","Marine mammals","palaeontological"
"0109","0109.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/6a547cb6-27ce-4cf1-9ec6-b16cb8c5b44d.jpg","Bot gevonden op Terschelling ","Dit is een fagment van een bekken, het achterste deel rond het geboortekanaal, mogelijk is het van een paard of koe","Mammals","palaeontological"
"0110","0110.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/daea13d3-5da6-47ab-93ee-40c7582c244b.jpg","Kies van paard ?","Klopt, uit de onderkaak","Mammals","palaeontological"
"0111","0111.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/24268563-4adc-492a-9207-dbea165889b6.jpg","Kaakfragment met kiesjes","Dit kaakfragment met de laatste twee kiezen er in is van een rendier.Omdat de kiezen de typische vorm van een rendier hebben en de foto's goed zijn gaat hij in de top 3","Mammals","palaeontological"
"0112","0112.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/45d17fb8-f510-4119-8023-8377dc50218f.jpg","Rund?","Een premolaar (p3) uit de linker onderkaak van een runderachtige, waarschijnlijk koe.","Mammals","palaeontological"
"0113","0113.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2de75d96-e337-4bb8-ba97-88e6aa5e2848.jpg","Een fragment van ?","Fragment van een mammoetkies","Mammals","palaeontological"
"0114","0114.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/08a66b5d-3b83-4a3a-ab64-b98b148cf996.jpg","Andere zijde 3e teenkoot","Het determineren van foto's is altijd wat risicovol.Deze foto wilde ik zien om de stand van dit kootje te kunnen zien. Ik denk dat deze uit de voorpoot van een jong varken is. Het grote gat is een beschadging de andere twee vor bloedvaten en/of zenuwen.","Mammals","palaeontological"
"0115","0115.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/74784630-f539-48b9-885b-68a9cec64040.jpg","Sprongbeen?","Dit is het losse onderste deel (epifyse) van het dijbeen van een niet volgroeid dier. Voor dit formaat komen schaap en varken in aanmerking. Meer kan ik aan de hand van deze enkele foto niet zeggen.","Mammals","palaeontological"
"0116","0116.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/61b6882d-618a-4fca-98cf-049d9a399cf6.jpg","Klein compleet botje","Deze komt uit de pols van een neushoorn.","Mammals","palaeontological"
"0117","0117.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/78eee585-34ee-452a-855c-590454d468da.jpg","Ternkoot ?","De foto's zijn toevallig allemaal van dezelfde zijde. In ieder geval weer een derde teenkoot en het dier had het formaat van klein hert, schaap en afhankelijk van wel of niet aanwezige schade een varken / zwijn","Mammals","palaeontological"
"0118","0118.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0848e41e-81f1-4353-bb50-2d51d9251204.jpg","Wervel ?","Dit is een van de voorste borstwervels van een dier ter grootte van een steppenwisent of neushoorn.","Mammals","palaeontological"
"0119","0119.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/3ab08735-4816-4d32-aff8-bf0a2500765b.jpg","2 identieke botjes","Dit zijn eerste teenkoten van een edelhert. Degeen waarvan het articulatievlak is te zien komt uit de voorpoot en aan de binnenzijde.","Mammals","palaeontological"
"0120","0120.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/23d70650-e58c-49d3-88af-3b4ae80fa055.jpg","Bot","Zulke fragmenten zijn zelden te determineren. Alleen met vergelijken in een goed gedetermineerde collectie is het mogelijk.","Mammals","palaeontological"
"0121","0121.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/36d905ac-8cca-4d34-a8d5-a69aa3db291f.jpg","cubo naviculare maar van wie? ","Ik kom uit op edelhert, hij is wat anders dan van het Holocen edelhert.","Mammals","palaeontological"
"0122","0122.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/12118720-3372-4e58-88f6-42f84a819516.jpg","Kaak neushoorn","Klopt, een fragment van de linker onderkaak meer daarin de eerste en tweede molaar.Het belangrijkste nu is niet laten drogen, maar c.a. twee maanden in zoetwater dat je regelmatig ververst leggen. Daarna voorzichtig laten drogen, dat kan bijv. in een koele kelder en op het laatst pas in het woongedeelte. Naderhand kan je het behandelen met een conserveringsmiddel. Op dit moment wordt veel Paraloid gebruikt. Het is op internet te vinden en het beste is als je een voor dit doel vervaardigde oplossing in aceton aanschaft.&nbsp;Je kunt ook een ervaren verzamelaar vragen of hij je kan helpen. Hopelijk reageert iemand in de discussie. Eventueel heb ik ook een vaatje staan.","Mammals","palaeontological"
"0123","0123.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/02636545-1e88-4e19-a5b1-edb98a2a6cff.jpg","Botje?","Dit komt uit het skelet van een walvis en valt buiten mijn kennisgebied. Hopelijk weet Hansjorg het antwoord.","Marine mammals","palaeontological"
"0124","0124.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/3b22710f-bbd8-4061-b106-c778b34f0469.jpg","Knieschijf?","Dit is een fragmentje van het onderste deel van een dijbeen.","Mammals","palaeontological"
"0125","0125.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/4a839da4-3364-449f-9edb-73e6e1fd901b.jpg","Groot stuk Mammoet been","lopt, een fragment van de ellepijp. Op het vlak aan de rechterzijde articuleert het opperarmbeen.","Mammals","palaeontological"
"0126","0126.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/85b1f110-76b4-4fce-8dc7-3b4512f7531d.jpg","Slagtand? 22cm.","Klopt, dit is een fragmentje mammoetivoor.","Mammals","palaeontological"
"0127","0127.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/084f9157-e849-4505-9f42-2ec800b79879.jpg","Fossiel bot","Ik krijg maar details in beeld. Zulke botfragmenten zijn zelden te determineren. Verder zie ik geen bewijs van menselijke bewerking op dit bot","Mammals","palaeontological"
"0128","0128.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/199ffcd3-f8b6-475e-a09b-c840920ca232.jpg","Fraai gewricht van een ...?","Dit is een middenhandbeen van een grote runderachtige","Mammals","palaeontological"
"0129","0129.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/6251c025-f805-4b02-93d6-eded6053c60b.jpg","Stukje hout of slagtand? van een?","Ik denk ook een stukje slagtand van een mammoet. De mammoet leefde in het Pleistoceen (IJstijd)","Mammals","palaeontological"
"0130","0130.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/197a32dd-8d30-45c7-820e-70ebf921bf2a.jpg","Bijzonder botje","De foto's zijn werkelijk prachtig. Mijn kennis schiet helaas tekort om hier een determinatie aan te geven. Misschien valt het kwartje als we het in handen hebben. Of misschien reageert iemand in de discussie. U kunt ook met het botje naar Naturalis komen op 4 januari 14.00-16.00 uur voor het Natuur op spreekuur. Zie hiervoor de website van Naturalis.","Mammals","palaeontological"
"0131","0131.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/079affb5-f07e-46d3-bc19-6028f7e67347.jpg","Tand","Zulke fragmenten zijn bijna niet te determineren, maar ik doe een gokje. Het lijkt me een fragment van een paardenkies.","Mammals","palaeontological"
"0132","0132.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/3f7d1cb0-6a58-4e28-af8b-2699253a43f6.jpg","Ivoor?","Ivoor of hout, dat kan ik zo niet beoordelen. Op de foto's zijn niet de bekende schreger lijnen van het ivoor te zien.","Mammals","palaeontological"
"0133","0133.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/08c91d10-9286-4018-aae8-e7479656dab1.jpg","Wervel neushoorn?","Zulke halswervel fragmenten zijn heel lastig. Ik denk aan steppenwisent, neushoorn of groot hert.","Mammals","palaeontological"
"0134","0134.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/64fd2267-607d-4321-b42f-fbdce7dc2297.jpg","Kies","Een totaal versleten kies uit de bovenkaak. Ik vermoed de eerste ware kies van een oudere soort neushoorn.","Mammals","palaeontological"
"0135","0135.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/48368ed6-049c-4164-9a9f-b3127454c758.jpg","Tand ?","Klopt, uit de linker onderkaak van een beer.","Mammals","palaeontological"
"0136","0136.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/4f5670b4-c16c-4c80-ae5e-604fcb624320.jpg","vuurstenen werktuigen?","De twee van de grote foto's zou kunnen, maar dat moet iemand met ervering hier in in handen hebben. Foto's zijn altijd lastig, en zeker zoals hier niet scherp genoeg zijn.","Tools","archaeological"
"0137","0137.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/3de7703e-7e85-4dd4-833e-0970c1133f6c.jpg","Kies","Deze komt uit de onderkaak van een wolharige neushoorn.Die buitenlaag is er meestal al vanaf. De buitelaag was al wat gemineraliseerd en de rest van de kies nog niet.Ze hebben bijden een verschillend uitzettingsco&euml;fficient.","Mammals","palaeontological"
"0138","0138.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/02401c46-ecba-482f-bcc4-10d81775322b.jpg","Bijzonder botje","Erg interessante vorm. Ik ken dit niet. Wilt u nog wat meer foto's indienen? Dat kan ons helpen.","Mammals","palaeontological"
"0139","0139.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/66b80744-0467-4fed-8e04-a3b995ecbe0f.jpg","Kies van een mammoet?","Klopt, uit de rechter onderkaak","Mammals","palaeontological"
"0140","0140.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/415094ea-0be2-49d7-a5ca-3b97e9a826ae.jpg","Bot strand Katwijk","Een spaakbeen van een paard.","Mammals","palaeontological"
"0141","0141.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0c64c88a-053e-46a1-a3ef-895399339805.jpg","Heupje?","Een fragment ellepijp van een grote runderachtige.","Mammals","palaeontological"
"0142","0142.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5409626a-7176-482f-afca-de52a35084e2.jpg","Groot stuk bot?","Gezien de vorm is de kans groot dat het een fragmente van het bovenste, met het schouderblad bewegende, deel van het opperarmbeen van een mammoet is. Mammoet is zeker, de rest is een beetje gegokt.","Mammals","palaeontological"
"0143","0143.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0782f54c-5887-4570-9027-d7d3c40ba128.jpg","Kies mammoet","Klopt, de laatste kies uit de rechteronderkaak van een wolharige mammoet.","Mammals","palaeontological"
"0144","0144.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/9eff7582-77ce-4916-b669-748930b371f0.jpg","Niet op maasvlakte, strand bij noordpier Ijmuiden langs vloedlijn","Geen Maasvlakte (er worden hier wel meer objecten van andere vindplaatsen geplaatst)Dit bot is slecht te determineren, maar opvallend is dat alle breukvlakken oud zijn. Mogelijk is het van een dijbeen van een niet volgroeid dier.","Mammals","palaeontological"
"0145","0145.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0b06a564-c622-4781-9bde-ce8b277af233.jpg","Botje","Dit is het hielbeen van een niet volgroeid varken / zwijn","Mammals","palaeontological"
"0146","0146.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5313ac67-9436-4607-a061-aac32d6c0f30.jpg","Bijzonder botfragment ","Dit is het achterste deel van de bovenzijde van de schedel van een hond / wolf.","Mammals","palaeontological"
"0147","0147.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/03c549d9-be3a-4f56-b7e5-001ca1b1970a.jpg","Compleet botje","Dit is een derde teenkoot (waar de hoef omheen zit) uit de voorpoot van een kleine runderachtige met het formaat van een schaap.","Mammals","palaeontological"
"0148","0148.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/1a529617-2db9-4d22-ae1c-4669d4795864.jpg","Bot","Zulke botfragmenten zijn zelden te determineren.","Mammals","palaeontological"
"0149","0149.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/26db217e-d727-4a02-8068-e548245a4290.jpg","Groot botfragment","Gelukkig is dit te determineren. Een bekkenfragment met een deel van de kom waar het dijbeen in draait van een mammoet.","Mammals","palaeontological"
"0150","0150.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/09897f92-9d39-437e-9621-45aff9c5c48d.jpg","Beenbot van?","Bedankt voor de maataanduiding. Dit is een fragment van een mammoetrib.","Mammals","palaeontological"
"0151","0151.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2f9cb924-8fcc-44cf-82ce-cd720b7b8b01.jpg","molaarrestant","Klopt, het voorste stukje van een grotendels versleten mammoetkies.","Mammals","palaeontological"
