id;filename;url;reviewer_notes;category;type_code;ShortOrLong
101;0101.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/deb56848-e14d-4a97-b691-5aa0f9ed7c8f.jpg;Klopt, goed gezien! Dit is uit de schedel van een groot dier. (Denk aan Steppewisent of Mammoet);Mammals;palaeontological;Short
102;0102.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/31ce0051-b014-49eb-9d84-a9212520995e.jpg;Het dunne lange bot is een rib fragment van een mammoet of neushoorn en de andere zijn niet te deermineren.;Mammals;palaeontological;Long
103;0103.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/14a9819a-8691-4e33-bcce-d4a963bbc553.jpg;Dit is een fragment van de kaak van een mammoet. De ribbels zijn een deel van de tandkas van een kies.;Mammals;palaeontological;Long
104;0104.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/6c32fde7-c10f-491c-bf92-d0e4efb9ddd5.jpg;Van een mammoet. Deze pathologie komt vaker voor.Er is een publicatie over te vinden op internet: Kees van Oorde,&nbsp;;;
105;0105.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/697113c3-229a-4b41-970e-77c5a583f328.jpg;Nee, een fragmentje mammoetivoor.;Mammals;palaeontological;Short
106;0106.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2991888a-29f4-488d-b8ee-d39fe40c81bb.jpg;Dat wordt hele zware kost. Dit is een wervel van een niet volgroeide mammoet.;Mammals;palaeontological;Short
107;0107.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/3d5f4dab-06b0-4f83-a4d0-241bb228572f.jpg;Ik denk ook dat het een dijbeen van een jonge mammoet is.;Mammals;palaeontological;Short
108;0108.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/03720bc4-43cf-447f-a926-bc5625b1b1bb.jpg;Mooie vondst! Dit is een mammoetbot, een van de grotere beenderen: dijbeen of opperarmbeen.&nbsp;;;
109;0109.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/05117d94-fca0-4ceb-86af-1149b41aaa6f.jpg;Ik denk bingo;;;
110;0110.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/94dc2e61-99f0-430a-a327-ca17da29afa0.jpg;De pokdalige structuur is een groeieinde van een groot bot. Er heeft een groeischijf op gezeten die er nu af is. Het is maar een klein fragment van een veel groter bot, mogelijk van mammoet. Het stuk is heel sterk afgesleten, mogelijk door riviertransport.;Mammals;palaeontological;Long
111;0111.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/3dedbe8d-a55c-40bc-887a-72116f97a546.jpg;Het is een fragment van een opperarmbeen van een wolharige mammoet.;Mammals;palaeontological;Short
112;0112.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/7e8a1121-0786-4765-a07c-f1e9f3c7a3ff.jpg;Heb je de hele mammoet in een keer meegenomen?&nbsp;;;
113;0113.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2377143b-8799-45d4-b041-e2db2bdccdfb.jpg;Een frag ment van het onderste deel van het opperarmbeen van een mammoet.;Mammals;palaeontological;Short
114;0114.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/6e5c4f29-7676-43fb-97d7-43d11b2f9cba.jpg;De kop van een rib van een mammoet.;Mammals;palaeontological;Short
115;0115.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/596f060c-7ca1-4d71-a0a1-16a0ba2a4fdc.jpg;Een rib van een mammoet.;Mammals;palaeontological;Short
116;0116.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/03acd2b1-7265-4ef6-908a-d497e91d6eed.jpg;Zwaar beschadiged, maar ik denk dat je het kan vergelijken met het hielbeen van een mammoet.;Mammals;palaeontological;Short
117;0117.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/67c23d89-a379-4e5f-b009-8a890fb69089.jpg;Van het kuitbeen van een mammoet.;Mammals;palaeontological;Short
118;0118.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/08985ac3-4299-4c0d-80da-2d7666f52174.jpg;Bedankt voor uw support. We zijn blij om dit te horen. Uw vondst is een deel van een rib van een grote herbivoor. Vermoedelijk van mammoet of neushoorn.;Mammals;palaeontological;Long
119;0119.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2681652e-bb31-4c68-b4cb-9d7e431ce327.jpg;Dit is het onderste stukje van het spaakbeen van een mammoet.;Mammals;palaeontological;Short
120;0120.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/1868c8b6-99bc-49fd-be6f-1083ad7e9c5a.jpg;Fragmenten determineren is altijd wat gokken. Ik zou deze gaan vergelijken met het spaakbeen van een mammoet.;Mammals;palaeontological;Long
121;0121.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/8e210c71-86bc-4b32-99ae-548cf5b32667.jpg;Een fragmentje van een groot en dik bot, mogelijk mammoet.;Mammals;palaeontological;Short
122;0122.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/4f533b44-c4d8-4e83-91e7-b46990b3a3cc.jpg;Klopt rrn fragment van deslagtand van een mammoet.;Mammals;palaeontological;Short
123;0123.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/165dc408-1b0e-41d5-a8f5-8ff17794e283.jpg;Dit valt buiten mijn kennis gebied. Gezien het formaat zou ik beginnen vergelijken met neushoorn en mammoet,;Mammals;palaeontological;Long
124;0124.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/371f739c-24fe-4ca5-95f7-adbd37c56e12.jpg;Een kies van een jonge mammoet. Hansjorg kan er meer over vertellen.;Mammals;palaeontological;Short
125;0125.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/7e32e0dd-691f-466a-afd8-7b31d63810d6.jpg;Met dat formaat kan het haast alleen maar van een mammoet zijn, maar van welk bot dit een fragment is kan ik niet zeggen.;Mammals;palaeontological;Long
126;0126.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/7593af4b-4d00-46a5-8f12-711e84b4068f.jpg;Ik kom niet verder dan een fragment van een mammoetkies.;Mammals;palaeontological;Short
127;0127.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/08da1be9-fb5f-476c-b8a9-847aac980c24.jpg;Ik noem niet alle foto's, omdat er meer foto's van hetzelfde onderwerp zijn: Links boven niet determineerbare bot fragmenten. De middelste een fragmentje van eenkrabbenschaar en rechts lijkt me eenfragmentje van een mammoetkies.Tweed rij links een steentje, midden en rechts botfragmentenDerde rij: Botfragmenten en rechts een sinter van de kolenstookVierde rij: midden een steentjeOnderste een stuk limoniet. Diekrimpscheurtjes zijn ergens tijdens het mineralisatieproces ontstaan. Midden hoort denk ik bij boven rechts;Mammals;palaeontological;Long
128;0128.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/1b5da1fa-a1fe-4522-bc0d-934f74ee31f1.jpg;De kans dat het van een mammoet is geweest, is erg groot. Maar ik kan niet zeggen van welk bot het was.&nbsp;;;
129;0129.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/a74a951f-00bc-4f2d-acc2-76be4a6ad89d.jpg;Klopt, van een jonger dier. Het is een wervelcentrum van een wolharige mammoet. Waarschijnlijk een borstwervel omdat hij een driehoekige vorm heeft.;Mammals;palaeontological;Long
130;0130.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/256c224c-a626-451a-a3e0-3dd3ffb77acd.jpg;Het lange bot is zo niet te determineren en de andere is een fragment van een mammoet wervel.;Mammals;palaeontological;Short
131;0131.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/370569f6-41e5-4ae2-a996-7314f1334b11.jpg;Een groot fragment van de tweede halswervel (draaier) van een mammoet.;Mammals;palaeontological;Short
132;0132.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0f1a9551-7af8-4e1b-ab70-ffdc969fd343.jpg;Gezien de conditie denk ik dat het van een visser komt, opgevist uit de Noordzee. Er past maar een dier bij doit formaat en dat is de mammoet. Deregelijke randen zitten op meer mammoet botten. Het enige dat je kan doen is gaan vergelijken. Er staat o.a. een skelet in het Natuur Museum in Tilburg (hopelijk al afgebouwd), Klok en Peelmuseum, Naturalis en Historyland. En in het Natuurmuseum in Rotterdam staat het skelet van de olifantstier Ramon.;Mammals;palaeontological;Long
133;0133.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2fff1b89-bd3d-4f05-bdf9-79aa3317672c.jpg;Dit is een stukje mammoetschedel.;Mammals;palaeontological;Short
134;0134.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/34507603-baa5-47e9-b728-24c3fa99881e.jpg;Klopt , een losse lamel van een mammoetkies in opbouw.;Mammals;palaeontological;Short
135;0135.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/88c5db99-6c0a-4056-9cc0-4a3232b122c9.jpg;Nee, deze is van een niet volgroeide mammoet.&nbsp;;;
136;0136.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/11544dc4-24ea-4959-a140-8612fa58bae6.jpg;Er zit ook een facet aan de binnenkant, dat duidt op spaakbeen van wolharige mammoet.;Mammals;palaeontological;Short
137;0137.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5153463a-9bad-4ab5-b8f8-0cfeaea33f46.jpg;Ik denk ook van een mammoet. Het is de enige met zulke grote botten. De kras is duidelijk recent ontstaan, want de kleur is anders dan van het oppervlak er naast.;Mammals;palaeontological;Long
138;0138.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/4507facd-8049-46b2-9349-70039c4dbdd6.jpg;Dit is een stuk zijschacht van het dijbeen van een mammoet. Mammoetdijbeen maakt op de zijkant een scherpe hoek en dat zie je bij dit fragment terug.;Mammals;palaeontological;Long
139;0139.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/36068102-f2bc-4551-af7e-d0791a39108f.jpg;Dit is een stuk mammoetschedel. Het zit vlakbij het neusgat.;Mammals;palaeontological;Short
140;0140.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/040afbbb-cd11-44c2-a2f9-18f6d310fa15.jpg;Ik twijfel heel hart tusssen stukje bot van een vrij jonge mammoet en puinsteenAls je er voorzichtig op krast en je hebt een scherpe breuk is het bot. In dit geval een brok met spongiosa (bevinden zicht op plaatsen in het bot waar veel kracht op wordt uitgeoefend. Weegt niets, maar is heel sterk. Net als een brosreep of puinsteen);Mammals;palaeontological;Long
141;0141.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2d329ac7-3258-4f5a-a82a-106104b046b5.jpg;Dit is een fragmentje bot van een niet volgroeide mammoet. Op de bobbeltjes zat de groeischijf en daar weer de rest van het bot.;Mammals;palaeontological;Long
142;0142.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/e33290f7-cd17-4a33-96bf-ec3402a4252e.jpg;Dit fragment is niet te determineren, maar als hij werkelijk zo groot is als je meldt, dan kan hij van een mammoet geweest zijn.;Mammals;palaeontological;Long
143;0143.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/45b2d0c7-98af-4cbc-9fa7-f58d64bc3d6a.jpg;Een fragment van een mammoet kies.;Mammals;palaeontological;Short
144;0144.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0c9f6a69-0627-423b-94b9-085ee1e732b2.jpg;Een fragmentje uit de schedel of onderkaak, vermoedelijk mammoet of heel misschien neushoorn.;Mammals;palaeontological;Short
145;0145.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0cfa895b-db81-41ee-b6bc-a2acd44857c6.jpg;Ongetwijfeld een klein stukje mammoet.;Mammals;palaeontological;Short
146;0146.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/13b9d058-53af-442e-b290-b8a954635c31.jpg;Die grote fragmenten passen alleen bij de mammoet en die leefde in het Pleistoceen (IJstijd).;Mammals;palaeontological;Short
147;0147.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/250a9e1d-c946-4226-92ba-7f097b38cb28.jpg;Dit is een fragment van het bekken van een niet volgroeide mammoet.;Mammals;palaeontological;Short
148;0148.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/a6312124-d41a-4f11-9174-90e39296dd70.jpg;Klopt een rib met een kleine pathologie aan de spieraanhechting van een neushoorn of mammoet.;Mammals;palaeontological;Short
149;0149.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/6f4de364-62fd-4324-9257-d42e6b719f69.jpg;Zeer interessante kies, Bart. Wat is hij klein. Als ik naar de ruitvormige vorm van de lamellen kijk kom ik uit op bosolifant. Ook omdat de tussenruimte tussen de lamellen veel minder is dan wat je verwacht bij de zuidelijke mammoet. Ik ken deze zware mineralisatie ook alleen van de (nog oudere) kiezen van de zuidelijke mammoet. Toch determineer ik hem als bosolifant. Ik denk dat het gaat om een bovenkaaks DP3 omdat het kauwvlak enisgzins bol staat. Hij mag in de top 3.;Mammals;palaeontological;Long
150;0150.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2d927d89-2a69-4c5d-8c2b-82b5bd1bb1f1.jpg;Geen Maasvlakte. De opstaande rand verraadt dat het een fragment is van een mammoet schouderblad.;Mammals;palaeontological;Short
151;0151.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/7e24eba3-abac-4c50-954c-4b8ac242f16e.jpg;Gezien het uiterlijk en formaat is het van een mammoet, maar met al die briozoa is het niet te determineren. Misschien heeft Hansjorg een idee.;Mammals;palaeontological;Long
152;0152.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/38c20300-0631-4d0f-906c-3ffe935d83a3.jpg;Leuk. Een mammoetkinnetje. Grote kans dat het een hele onderkaak was....totdat de 14.000 kilo zware zuigmond van het baggerschip hem te grazen nam.;Mammals;palaeontological;Long
153;0153.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/e4d8f1f2-8b3b-4fd1-bfbd-e164faf656b5.jpg;Een fragmentje van een mammoetstoottand.;Mammals;palaeontological;Short
154;0154.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/1e2eade1-481c-404d-a1fd-e999349f8074.jpg;Klopt een fragment van een kies van de mammoet.;Mammals;palaeontological;Short
155;0155.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/4f8e9d6b-8f50-40e3-8cd8-5728462480a0.jpg;Welk bot het is is lastig, maar dit formaat past alleen bij mammoeten. Er staan in Nederland diverse skeletten. Je kan daar vergelijken van welk bot dit een fragment is.;Mammals;palaeontological;Long
156;0156.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/3d081ba4-9937-4665-98bc-392ad759391e.jpg;Van de mammoetschedels die ik gezien heb, hebben de sinussen smalle wanden. Dat is hier niet het geval, maar van de andere dieren heb ik te weinig gebroken schedels gezien om te kunnen oordelen.;Mammals;palaeontological;Long
157;0157.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/02529088-e4d5-4fa8-9111-48fa74631def.jpg;Klopt een mammoetkiesje. Hopelijk kan Hansjorg hier meer over vertellen.;Mammals;palaeontological;Short
158;0158.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/047628da-b34c-4175-bf3a-1f6894d67fdf.jpg;Een fragment van een mammoet slagtand.;Mammals;palaeontological;Short
159;0159.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2dc4e50a-fd29-477f-820e-d7376cd1714b.jpg;Lastig zonder afmetingen. De rechter is past bij een grote evenhoevige, fromaat eland, reuzenhert of mogelijk runderachtige. De linker kan van een mammoet zijn.;Mammals;palaeontological;Long
160;0160.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/3e21ed06-b358-43f8-bfb7-0584c51618b9.jpg;Het is slechts een fragment met een stukje van articulatie vlak. Zulke vormen vind je bij een aantal botten, o.a. een schouderblad. De diersoort zal waarchijnlijk een neushoorn of mammoet zijn.;Mammals;palaeontological;Long
161;0161.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/61bb9f58-fb9a-4c85-88ad-d75d1129dad8.jpg;Zulke fragmenten zijn zelden te determineren, maar de kans bestaat dat het van een mammoet is.;Mammals;palaeontological;Short
162;0162.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0de6b149-fc8b-44db-af47-b9aaa6d16a53.jpg;Het is een fragmentje van een bot, maar het zou goed van een mammoet kunnen zijn.;Mammals;palaeontological;Short
163;0163.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/71b381b7-bc38-44ad-9eb7-3345eb693385.jpg;Een fragment van een kies van een nog redelijk jonge mammoet.;Mammals;palaeontological;Short
164;0164.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/23890c44-bfb5-45d5-8f59-91feeff49bd4.jpg;Het is groot en dan is het meestal mammoet. Een fragment van een van de lage beenderen uit het skelet.;Mammals;palaeontological;Long
165;0165.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/48ce0328-3526-4214-9849-90bd2d9a5c3e.jpg;Wel mammoet, maar welk bot kan ik niet zeggen.;Mammals;palaeontological;Short
166;0166.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/61e7fe2f-07a8-4989-be1e-bdc77c6f027a.jpg;Klopt, maar ik kan niet zien hoe groot hij is. Gezien de vorm denk ik aan mammoet.;Mammals;palaeontological;Short
167;0167.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/183c385d-eddd-4be1-8cab-af8efde9e011.jpg;Een kies is het zeker niet, want de emailstrctuur is altijd te herkennen. Dit fragment is zo verweerd dat het moelijk is te herkennen. Ik twijfel mammoet ivoor of een stuk bot.;Mammals;palaeontological;Long
168;0168.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/12bab8bf-4118-4fec-9b6a-528367e71c81.jpg;Hij is van een mammoet.;Mammals;palaeontological;Short
169;0169.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/31f19383-ab4c-444d-9bbe-61c5139804b7.jpg;Ik heb afgelopen zaterdag zo'n fragment in handen gehad en in het Oertijd Museum kunnen vergelijken met Nijlpaard tanden, maar die zijn totaal anders. Dit is een stukje mammoet ivoor.;Mammals;palaeontological;Long
